IC_1,IC_2,IC_3,IC_4,second
0.04230950059186228,-7.637735147965522,-0.15911438691366925,0.2885659746767046,236
0.07393584705706005,0.060712629738711874,0.014345946181386245,-0.010950147931469898,237
-0.00014688814294944625,1.7859215107044104,-0.4557246780887416,-0.04978943669219632,238
-1.91568365892872,2.4015423024105673,-0.25370345541773864,-0.12113862903590884,239
-2.8708883452702723,-0.14412229518793454,-0.16989337753593398,1.1124342179532216,240
-3.615319904811921,-0.16232437327620672,0.5323543125960771,-0.1018316351381565,241
0.08602612032369968,0.050261255213454745,0.2119269850234856,-0.002807863545131878,242
0.21951079140170968,2.562500715288209,-0.1592415023229176,-0.07924979188707543,243
-3.3955939808563236,-0.22982520541858836,2.024143383776351,-0.13058780354525396,244
0.036868701623725714,3.5472503594272786,-0.24741651609026685,-0.11609375917813664,245
0.007352248547292735,0.057346264116531154,0.011279151179570351,-0.012317291354363314,246
0.19266301778461156,-0.10171973296663026,3.1830239571593464,-0.06718537784518952,247
-0.014982952210116538,0.07641321030845034,-0.3819039616183428,0.008347139146569706,248
1.5469061379376583,0.06773870461343759,1.3420318139139888,0.003217497620177027,249
1.072085141759662,2.4840294758446806,-0.1116902666093639,-0.11922980707790581,250
0.030115387605277627,0.03763103973322696,0.3826316010656527,0.0044827828700705966,251
0.34095483224183404,0.07363116090509156,0.02613947384589686,0.006837593659317703,252
3.684448700760358,-0.14799444398712697,-0.11346773672737939,0.09612252329020786,253
0.014444061074434906,0.12499955585222454,0.008959584033575257,0.010118242233467703,254
-0.7253039935068346,0.0203013238211635,-0.022469059737750235,-0.0272982369015937,255
1.121228403122032,3.0281822816335744,-0.15588265041257687,-0.06239512757944137,256
-0.04880696204533228,0.17104817755793483,-0.00041309113240071835,-0.00505349747431547,257
0.07397189376598805,0.056273831020840534,0.01073106638503438,0.0015896619200519364,258
0.008230214695696859,0.05640563602749738,0.0068999252754275596,0.012444299084920774,259
-0.3916459621282025,0.036408325713920206,-0.004199170459091174,-0.008219935507970563,260
-0.006482377359731274,-0.1135669560472356,0.022589566832725727,0.005411252297555675,261
0.9078360739558825,0.13189449820719776,-0.5171550752975734,0.04352958544079982,262
0.0036385501630417706,-0.0005459197714929555,0.014246389026923876,0.014165737195595402,263
5.648946545131099,-0.5622318402056187,0.18097058765862595,0.14944543178297287,264
5.593860666671836,0.40901865242941554,-0.725613678263521,-0.20831652275664467,265
-4.0140226478671845,-1.9460826503652042,-3.308251019176495,0.0451182653007598,266
-0.3398077073466379,2.923850999391061,-0.10166870230153696,-0.1064517365474235,267
3.241549845710244,-3.8643024380320896,-2.4062965829738907,-0.41602379754405117,268
-0.9623851032822542,0.04237071681637681,-0.6982736764995854,0.007408144809526239,269
-3.054729642856482,-0.0980628994283737,-0.1302750796881117,-0.06260134600977929,270
1.5790253758182686,2.6183966393934845,-0.6853895059576482,-0.048979685063441476,271
2.871178975592493,0.20174611142159946,0.13928328999688636,0.058654995668064834,272
-2.2511041294635477,-0.06325683509632096,-0.09831994096812273,0.07713213760497327,273
0.7403684991544254,0.09404782862633258,0.05185563940163846,0.0025218055358136172,274
-3.6013111317474626,1.3041922790281582,-0.2598832781782332,-0.13395621096426538,275
-3.1730571347251417,-0.12153079762184663,-0.15091469116148976,0.30495066295199286,276
-0.10308711602856158,0.15967906155260622,-1.0970916275094376,-0.987745762700677,277
